time,open,high,low,close,volume
2025-12-30 21:30:33.642058,2000.988965924518,2000.5926923674347,1998.4194512508318,2000.2483570765057,249
2025-12-30 21:31:33.642058,2000.192502787349,2001.1989046571027,2000.1398071651424,2000.2263335124,834
2025-12-30 21:32:33.642058,2001.0884485686956,2002.0651389843113,1999.0564575633114,2000.5972855370462,324
2025-12-30 21:33:33.642058,2000.9761440032232,2002.9538677516273,2001.0669830386246,2001.4059065590934,633
2025-12-30 21:34:33.642058,2001.4431509501494,2002.9052854344427,2000.9053902211724,2001.335933472985,216
2025-12-30 21:35:33.642058,2001.337936268949,2001.7222999411465,2000.3462748477223,2001.2659652723853,768
2025-12-30 21:36:33.642058,2001.940867290212,2002.487737439356,2000.9500315044095,2002.1026678039084,244
2025-12-30 21:37:33.642058,2002.098864900545,2003.71350124405,2001.8818768695614,2002.5334763075025,895
2025-12-30 21:38:33.642058,2000.812424072829,2003.8279960337252,2001.1950577071402,2002.3458244382487,283
2025-12-30 21:39:33.642058,2002.241303433763,2003.3024621690781,2002.3228663953275,2002.6641831380098,158
2025-12-30 21:40:33.642058,2002.8298000502996,2002.6889558072367,2002.4348701847496,2002.4795454935118,577
2025-12-30 21:41:33.642058,2001.596128737957,2003.7272362782223,2001.1512947356787,2002.2937435124022,701
2025-12-30 21:42:33.642058,2001.8677115876994,2003.061174070374,2001.4269478876893,2002.4617784076138,903
2025-12-30 21:43:33.642058,2000.834750674444,2001.8849075272499,2000.1728741504746,2001.5521820786264,913
2025-12-30 21:44:33.642058,2000.8412002181292,2001.0322032167683,1999.4371120360383,2000.736756159974,290
2025-12-30 21:45:33.642058,2000.055930475228,2001.132452862828,1998.7076610073066,2000.5026337677746,169
2025-12-30 21:46:33.642058,2000.6533986142224,2001.2285832574498,1999.124289885299,2000.0432271256223,897
2025-12-30 21:47:33.642058,2000.6146562801016,2000.9641509039295,2000.2306074771561,2000.247346426542,79
2025-12-30 21:48:33.642058,1999.940377943253,1999.8816396144643,1998.5790105480837,1999.8403159112775,817
2025-12-30 21:49:33.642058,1999.3331054758023,1999.37494751187,1997.830865783308,1999.1811306425143,349
2025-12-30 21:50:33.642058,1999.5794318037836,2000.5419123345057,1998.9179158613165,1999.9609058401084,250
2025-12-30 21:51:33.642058,1999.5136055933497,2001.214360870641,1998.5163421658644,1999.894951906347,934
2025-12-30 21:52:33.642058,2000.3311460742477,2000.1726629478937,1999.3284651744843,1999.9756328009566,718
2025-12-30 21:53:33.642058,1999.7668532604869,2000.4314709556695,1999.012540642286,1999.3101572486682,172
2025-12-30 21:54:33.642058,1999.4359765348477,1999.3246170905388,1997.755738020978,1999.084845348891,92
2025-12-30 21:55:33.642058,1998.9518748731655,1999.6103968560758,1998.696793342946,1999.187166201377,624
2025-12-30 21:56:33.642058,1998.4628472005406,1999.0028852944124,1997.7458764207324,1998.6585082393008,469
2025-12-30 21:57:33.642058,1998.4272961274614,1999.0276317895057,1997.9099290571407,1998.893174518364,170
2025-12-30 21:58:33.642058,1999.023776979842,1999.9823096959863,1997.6852509602763,1998.6396500612132,876
2025-12-30 21:59:33.642058,1997.5598470861123,1999.4673819619045,1997.3436765797724,1998.5405748671324,883
2025-12-30 22:00:33.642058,1997.1843510579433,1999.9485760921666,1998.2275617925202,1998.286469210372,623
2025-12-30 22:01:33.642058,1998.2569014102814,1999.4571127764716,1997.2799661066467,1999.259331096507,249
2025-12-30 22:02:33.642058,1998.2279349576595,1999.588745465683,1997.8666586511295,1999.2992795990067,951
2025-12-30 22:03:33.642058,1999.4956651980856,1999.4300102100374,1997.966319183739,1998.8170947473366,721
2025-12-30 22:04:33.642058,1999.668413173375,2000.8067424654676,1998.8923504310094,1999.27501049159,495
2025-12-30 22:05:33.642058,1998.1119055073339,1999.3227214544868,1998.5508491632888,1998.7112038081755,680
2025-12-30 22:06:33.642058,1998.8092553257866,1999.6790591941276,1997.5178409378782,1998.8622217791303,212
2025-12-30 22:07:33.642058,1998.6618382885115,1998.5321502341817,1997.29503187167,1997.9289431015873,845
2025-12-30 22:08:33.642058,1997.5614751625656,1997.4718244357116,1996.8524189356096,1997.3113758521094,433
2025-12-30 22:09:33.642058,1998.513488949788,1999.3351680615951,1996.696392041578,1997.4563008158027,206
2025-12-30 22:10:33.642058,1997.8148631361123,1998.969074187301,1996.6861500275434,1997.8719962031587,51
2025-12-30 22:11:33.642058,1997.6765299009508,1999.579775750508,1996.660698940769,1998.004109374137,223
2025-12-30 22:12:33.642058,1997.4521257950628,1999.3093945627768,1996.7023402396972,1997.9926803784062,693
2025-12-30 22:13:33.642058,1997.9003113017554,1998.9169975319796,1996.1619578068717,1997.8884889738556,262
2025-12-30 22:14:33.642058,1997.6635850988516,1997.3749094163768,1996.7580380409179,1997.1955529030581,26
2025-12-30 22:15:33.642058,1996.9314819050614,1998.1673864789673,1995.6084270620324,1996.8819193884267,669
2025-12-30 22:16:33.642058,1996.5187539426,1997.008592154295,1996.4956226900492,1996.6978514424213,125
2025-12-30 22:17:33.642058,1997.9008862480102,1998.1013923690641,1996.1767566505532,1997.2726260303516,901
2025-12-30 22:18:33.642058,1997.7550559195286,1998.748836158423,1996.3226930664828,1997.490609871462,213
2025-12-30 22:19:33.642058,1996.5985066502005,1998.219682899455,1996.2227503006422,1996.6552248985106,702
2025-12-30 22:20:33.642058,1996.480065947271,1998.2334519354108,1996.079975324011,1996.8633615839935,821
2025-12-30 22:21:33.642058,1996.589652533282,1998.0599409871572,1995.0624881498804,1996.716873929048,922
2025-12-30 22:22:33.642058,1996.6607979992193,1996.7225088061914,1996.127606280335,1996.4244243878409,804
2025-12-30 22:23:33.642058,1996.3860567168388,1997.4684882350396,1995.9072187596646,1996.7762311548963,160
2025-12-30 22:24:33.642058,1996.7208294239074,1997.4234804386115,1995.4721897508682,1997.3376558932912,255
2025-12-30 22:25:33.642058,1997.6091008478595,1999.2881302625133,1996.8409586207613,1997.8491764761604,67
2025-12-30 22:26:33.642058,1997.4507981304857,1999.3805749391593,1996.0251355528578,1997.4754029765245,718
2025-12-30 22:27:33.642058,1998.0482310651823,1997.8948067629576,1995.7128539034884,1997.3665859825994,516
2025-12-30 22:28:33.642058,1996.9979413336346,1997.7533534368904,1997.170411268875,1997.5779600185658,250
2025-12-30 22:29:33.642058,1998.224801272253,1999.062567377294,1997.6749927527208,1998.1114272237867,705
2025-12-30 22:30:33.642058,1997.7787005273042,1999.6308827102127,1996.4003033517608,1997.9174862639577,101
2025-12-30 22:31:33.642058,1997.756283256154,1998.9742020396588,1996.3636401727624,1997.8702536491153,622
2025-12-30 22:32:33.642058,1998.1323160993406,1997.4561872482786,1997.2422663066193,1997.3626329478984,615
2025-12-30 22:33:33.642058,1996.8506316014582,1998.7585700138513,1996.1650290514056,1996.8100255327954,950
2025-12-30 22:34:33.642058,1996.8049551960457,1998.9190324718288,1996.4646676680868,1997.2617326519037,934
2025-12-30 22:35:33.642058,1998.4296177466547,1998.248432539985,1996.3271635789397,1997.985244385882,407
2025-12-30 22:36:33.642058,1998.4021981000267,1999.8381732713804,1997.1508532475139,1997.9945777583732,401
2025-12-30 22:37:33.642058,1998.0410430010502,1999.4430051342213,1996.6897707762043,1998.5416285570109,55
2025-12-30 22:38:33.642058,1998.1712076746444,1999.5114720206377,1996.7744604852066,1998.767676039488,164
2025-12-30 22:39:33.642058,1998.6955498196498,1999.4123966183506,1996.9288376259076,1998.4902899572962,79
2025-12-30 22:40:33.642058,1998.699620626905,2000.3852490000177,1997.3833317071412,1998.7161050862758,912
2025-12-30 22:41:33.642058,1999.2948920815256,2000.8491427904535,1998.7463891019058,1999.53018343388,520
2025-12-30 22:42:33.642058,2000.0854216789587,1999.675769329764,1999.4231935328605,1999.5572724249646,291
2025-12-30 22:43:33.642058,2000.088397070989,2002.2997461612392,1999.2382599062146,2000.3845374190068,435
2025-12-30 22:44:33.642058,1999.3303298501921,1999.4151166658971,1998.3961385878524,1999.1195483989404,39
2025-12-30 22:45:33.642058,2000.162644944409,2001.0664586639043,1998.873526608769,1999.5753227604337,730
2025-12-30 22:46:33.642058,1999.494042763745,2000.9358812546752,1998.2881896884003,1999.663608193819,271
2025-12-30 22:47:33.642058,1998.6442550542483,1999.933860517506,1998.6315257044196,1999.5588044216129,332
2025-12-30 22:48:33.642058,1999.4477880399502,1999.9907860838737,1998.1451342421046,1999.6493219316476,92
2025-12-30 22:49:33.642058,1998.7947529018174,2000.4407662184392,1997.903764585659,1998.7001110310298,476
2025-12-30 22:50:33.642058,1999.1362872674767,1999.4741741430946,1998.3330575251223,1998.6347842960954,959
2025-12-30 22:51:33.642058,1998.5972043166298,2000.166937690096,1997.9350896093672,1998.8577846617477,225
2025-12-30 22:52:33.642058,2000.5026565780101,2000.6492518624918,1997.7390848261277,1999.6411098547785,741
2025-12-30 22:53:33.642058,1998.7768750388043,2000.880993262323,1997.823236969938,1999.4262862281712,812
2025-12-30 22:54:33.642058,1999.1483552757736,2000.0247681935787,1998.6547849333533,1999.0662834435,44
2025-12-30 22:55:33.642058,1998.7399991795348,1999.4343405269005,1998.0769796930995,1998.8595806963895,14
2025-12-30 22:56:33.642058,2000.034933959358,2000.0881552547812,1997.505804322347,1999.3613885127882,879
2025-12-30 22:57:33.642058,1998.8329774439148,2001.2879564232064,1999.3224029168528,1999.5698010343058,15
2025-12-30 22:58:33.642058,1999.561704714922,2000.2849567216995,1998.8409868521242,1999.348887335854,256
2025-12-30 22:59:33.642058,1999.5273003055847,2000.0763147860214,1999.1249708297883,1999.649416121532,102
2025-12-30 23:00:33.642058,2000.5063483361653,2001.6109886374768,1998.5999121099983,1999.7417778613224,800
2025-12-30 23:01:33.642058,1999.855571108767,2001.863051362375,1999.4483838099557,2000.2698504493783,324
