time,open,high,low,close,volume
2026-01-09 01:40:39.901594,1.350031256833733,1.350253224659864,1.3497152331497808,1.3500496714153012,835
2026-01-09 01:41:39.901594,1.3533155988888288,1.3534616216838473,1.353029288871599,1.3534286167617773,398
2026-01-09 01:42:39.901594,1.3569103539475544,1.3570574631427896,1.3564166764062748,1.356883052875805,386
2026-01-09 01:43:39.901594,1.3602113531520066,1.360474316205157,1.3604087482312865,1.3604188171557612,982
2026-01-09 01:44:39.901594,1.3637603661495827,1.3641736794328478,1.3636926699750866,1.3637695618278431,127
2026-01-09 01:45:39.901594,1.3671095232547423,1.3675817647394952,1.3666648350794848,1.3671079207265129,14
2026-01-09 01:46:39.901594,1.370691613332221,1.3706483115315553,1.3703828940128329,1.3706121532939264,453
2026-01-09 01:47:39.901594,1.3741140503495464,1.3744942457282494,1.3737343928051369,1.3740166881246036,361
2026-01-09 01:48:39.901594,1.3772256148294044,1.3775372600909637,1.3769444581894337,1.3772759717912952,764
2026-01-09 01:49:39.901594,1.3805968182212796,1.3807616624617194,1.3802723463204947,1.3806118796227425,542
2026-01-09 01:50:39.901594,1.3837430035746272,1.3838580466953263,1.38335374545603,1.3838196156576883,673
2026-01-09 01:51:39.901594,1.3868837727030123,1.3872468910925282,1.3864981042497873,1.386996578958493,649
2026-01-09 01:52:39.901594,1.3902418220774417,1.390608090371749,1.3898507538690383,1.3902108325995037,133
2026-01-09 01:53:39.901594,1.3930458203101401,1.3935267221036332,1.393029568260397,1.3931731788649997,667
2026-01-09 01:54:39.901594,1.3960736472378557,1.3961402229336448,1.3956752337267655,1.3961151099279128,286
2026-01-09 01:55:39.901594,1.39903170563666,1.3991676739503338,1.3991066125753795,1.3991312230326498,831
2026-01-09 01:56:39.901594,1.4021123811341085,1.4022588494567958,1.4019418723890422,1.4020574128154795,403
2026-01-09 01:57:39.901594,1.4052488408409953,1.4052163430780926,1.4046200049723367,1.4050686978310687,673
2026-01-09 01:58:39.901594,1.4077772876802166,1.4080236386400249,1.4077793507212772,1.4079074464784969,369
2026-01-09 01:59:39.901594,1.4104575091717044,1.4107833132694485,1.4105324854901833,1.4106428110199942,632
2026-01-09 02:00:39.901594,1.4135979313742486,1.414012161434432,1.4135413574162137,1.4136104200627837,478
2026-01-09 02:01:39.901594,1.4163523659068489,1.4168154101540689,1.4159212402484296,1.416350796127253,994
2026-01-09 02:02:39.901594,1.4190817957615385,1.4192624811781267,1.4188099007012673,1.4190599298308628,637
2026-01-09 02:03:39.901594,1.421512208530354,1.4220098960829437,1.4212193939803504,1.4215568405818775,709
2026-01-09 02:04:39.901594,1.4240563683645249,1.4242371801450315,1.4239568991023699,1.4240764322944075,66
2026-01-09 02:05:39.901594,1.426630654286226,1.4268321217383437,1.4262148830346661,1.4265939032451718,260
2026-01-09 02:06:39.901594,1.4290193454972289,1.4290283169068725,1.4285352996354834,1.4289153024079644,905
2026-01-09 02:07:39.901594,1.4311218258362768,1.4316375687343965,1.4311610317008545,1.4313173307133087,928
