time,open,high,low,close,volume
2025-12-31 10:54:20.417557,1.0501977931849036,1.0501357552380333,1.0495924449588827,1.0500496714153011,249
2025-12-31 10:55:20.417557,1.0505001647049745,1.0507500736361606,1.0504852992631704,1.0505069308499848,834
2025-12-31 10:56:20.417557,1.0511410098660827,1.051409740621569,1.050657570266319,1.0510427772597528,324
2025-12-31 10:57:20.417557,1.05158018867265,1.0520531314819574,1.0515814103037067,1.051666141183824,633
2025-12-31 10:58:20.417557,1.0521352053543196,1.0525060998492513,1.0520061260459335,1.0521137618588867,216
2025-12-31 10:59:20.417557,1.0525757451412503,1.0526754346091278,1.0523314283357719,1.0525613509419376,768
2025-12-31 11:00:20.417557,1.053157873358445,1.053286500870046,1.0529020743863096,1.0531902334611842,244
2025-12-31 11:01:20.417557,1.0536509660428843,1.0540328945584128,1.0535749884647907,1.0537378883242758,895
2025-12-31 11:02:20.417557,1.0538551140497345,1.0545323370216877,1.0538741024400413,1.0541617941228185,283
2025-12-31 11:03:20.417557,1.0546022609660104,1.0548464066646268,1.0546015077211892,1.0546868369068598,158
2025-12-31 11:04:20.417557,1.0551812580680173,1.055163559735091,1.0551000383294693,1.0551112071566597,577
2025-12-31 11:05:20.417557,1.055395740183169,1.055893636329513,1.0552496509438773,1.0555352631380581,701
2025-12-31 11:06:20.417557,1.0559111835955188,1.0561798458751916,1.0557712893295206,1.0560299969595017,903
2025-12-31 11:07:20.417557,1.0561656205876149,1.0563922882306072,1.0559642798864135,1.0563091068684514,913
2025-12-31 11:08:20.417557,1.0566278338728698,1.0566808068254374,1.0562820340302548,1.0566069450612388,290
2025-12-31 11:09:20.417557,1.0569315893740172,1.05717838480629,1.0565721868424096,1.0570209300325266,169
2025-12-31 11:10:20.417557,1.057511770398362,1.057686075133599,1.0571600017905614,1.0573897361006421,897
2025-12-31 11:11:20.417557,1.057964579150835,1.05807031829947,1.0578869324427767,1.057891117180123,79
2025-12-31 11:12:20.417557,1.0582901424039246,1.058280460923326,1.057954803656731,1.0582701299975295,817
2025-12-31 11:13:20.417557,1.0586289604131003,1.0586470196637816,1.0582609992316412,1.0585985654464427,349
2025-12-31 11:14:20.417557,1.0591383436474022,1.0593598900782666,1.0589538909599692,1.0592146384546672,250
2025-12-31 11:15:20.417557,1.0595851337268356,1.0599912552305086,1.0593167505543144,1.0596614029894351,934
2025-12-31 11:16:20.417557,1.0602084263872227,1.0601865812692988,1.0599755318259463,1.0601373237325644,718
2025-12-31 11:17:20.417557,1.0605551735244878,1.0607441627488745,1.0603894301705288,1.0604638343221242,172
2025-12-31 11:18:20.417557,1.0609484169117176,1.0609381336099382,1.060545913842548,1.0608781906745262,92
2025-12-31 11:19:20.417557,1.061310820244168,1.061463686173485,1.0612352852952025,1.0613578785098103,624
2025-12-31 11:20:20.417557,1.0616720352106626,1.0617972616821925,1.0614830094637724,1.0617111674184145,469
2025-12-31 11:21:20.417557,1.0621237342409717,1.0622505242369378,1.0619710985538464,1.0622169099191523,170
2025-12-31 11:22:20.417557,1.0627016203119732,1.0629604598369407,1.0623861951530134,1.0626247949282475,876
2025-12-31 11:23:20.417557,1.0628671968052237,1.0632950441351208,1.0627641177895877,1.0630633423614277,883
2025-12-31 11:24:20.417557,1.0632502245632602,1.0638861749141946,1.063455921339283,1.063470648193746,623
2025-12-31 11:25:20.417557,1.0639226180137578,1.064172549370994,1.0636282627035378,1.0641231039510028,249
2025-12-31 11:26:20.417557,1.0643744564489477,1.0646610918438861,1.0642305701402477,1.064588725377217,951
2025-12-31 11:27:20.417557,1.0650853745025473,1.0651028892780725,1.064736966521498,1.0649496604123974,721
2025-12-31 11:28:20.417557,1.0655770283219814,1.0658812807790938,1.0654026827704792,1.0654983477856244,495
2025-12-31 11:29:20.417557,1.0657225551761722,1.0659952942479185,1.0658023261751188,1.0658424148363406,680
2025-12-31 11:30:20.417557,1.066318569639697,1.066533372284115,1.0659930677200526,1.0663291629303657,212
2025-12-31 11:31:20.417557,1.0667453387993295,1.0667495615450933,1.0664402819544654,1.0665987597619446,845
2025-12-31 11:32:20.417557,1.0669812187688585,1.066971311052668,1.0668164596776424,1.0669311989067674,433
2025-12-31 11:33:20.417557,1.0676272661147406,1.0678855452993916,1.0672258512943875,1.0674158284879436,206
2025-12-31 11:34:20.417557,1.0679428695061164,1.0682285656155612,1.0676578345756218,1.0679542961195256,51
